mix_id,bandwidth,malicious,layer
0,2.253570958273918,False,0
1,2.59305119878313,False,2
2,2.376361683564484,False,-1
3,4.275341701343157,False,0
4,4.288336660921708,False,2
5,4.431281216285765,False,-1
6,2.290532881897464,False,1
7,9.396702281577268,False,0
8,8.435051463287195,False,2
9,9.643983920566141,False,-1
10,2.2328492545023533,False,0
11,1.9868573874809077,False,2
12,2.0877771277973984,False,-1
13,2.3366254003166347,False,0
14,2.223455509133208,False,2
15,2.0969715131046724,False,-1
16,2.120243874569057,False,0
17,2.5775513769270892,False,2
18,2.2311062993831254,False,-1
19,1.1185851374420779,False,0
20,1.0960200193956962,False,2
21,1.0089831355025085,False,-1
22,5.427608536860909,False,0
23,4.745367240328113,False,2
24,4.987941923539774,False,-1
25,2.983179799694414,False,0
26,2.876953812761675,False,2
27,2.992031965272142,False,-1
28,0.1718642325298695,False,0
29,0.17617430732685682,False,2
30,0.190720809766689,False,-1
31,0.47901503703312137,False,0
32,0.44091156817821403,False,2
33,0.44091156817821403,False,-1
34,2.7555375752853304,False,0
35,3.0241591628131452,False,2
36,2.8855157627987897,False,-1
37,1.0845210749326355,False,0
38,1.1533275479646152,False,2
39,1.0386500929113156,False,-1
40,9.15087875478106,False,0
41,7.524055865042205,False,2
42,8.744173032346346,False,-1
43,6.7138117715474905,False,0
44,7.657255909379327,False,2
45,7.569493663999621,False,-1
46,0.6392818527895683,False,0
47,0.6565597407027999,False,2
48,0.6239237302000291,False,-1
49,3.9538108567453536,False,0
50,3.432429205306406,False,2
51,3.475877676259652,False,-1
52,0.028013930356960377,False,0
53,0.027426812056065997,False,2
54,0.028433300571884933,False,-1
55,0.029924003053220533,False,0
56,0.029209399995233178,False,2
57,0.030191979199965795,False,-1
58,3.758306772824565,False,0
59,3.7127515392145702,False,2
60,3.917750090459546,False,-1
61,1.8912386510493597,False,0
62,2.0237458176833916,False,2
63,2.1080685600868656,False,-1
64,2.9721197577215346,False,0
65,2.9458951716239916,False,2
66,2.8235137698354578,False,-1
67,2.3323767446920836,False,0
68,2.4902607089481625,False,2
69,2.353906376181549,False,-1
70,7.498597254088515,False,0
71,7.757169573195016,False,2
72,8.250807636943788,False,-1
73,0.10215614808485818,False,0
74,0.10372778113231754,False,2
75,0.10844268027469559,False,-1
76,11.53812694615261,False,0
77,11.161511526545254,False,2
78,11.53812694615261,False,-1
79,1.775567882903336,False,0
80,1.9400773672617921,False,2
81,1.9570955897816322,False,-1
82,3.2093095623254526,False,0
83,3.278010378644346,False,2
84,3.3270823903006987,False,-1
85,4.306690652383416,False,0
86,4.517415577270678,False,2
87,4.346201575799778,False,-1
88,4.244289142393209,False,0
89,3.942919499146354,False,2
90,4.369859827079399,False,-1
91,0.030346138290059308,False,0
92,0.027619383835010503,False,2
93,0.029994299005536885,False,-1
94,0.955780102015627,False,1
95,0.6295304334074537,False,0
96,0.6547116507437519,False,2
97,0.6527746340255751,False,-1
98,0.4057448856283639,False,0
99,0.4289303076642704,False,2
100,0.45340380870217173,False,-1
101,8.204092899480347,False,0
102,10.115726196446643,False,2
103,8.230643361938212,False,-1
104,1.1270351421937008,False,0
105,1.2170539235190763,False,2
106,1.2566621873022414,False,-1
107,1.1783555715610097,False,0
108,1.1547884601297898,False,2
109,1.0335861727692286,False,-1
110,31.920568058554963,False,1
111,4.124979687046944,False,0
112,4.449270542946862,False,2
