mix_id,bandwidth,malicious,layer
0,1.6612862833429523,False,0
1,1.8924217662428413,False,1
2,1.9357596692865706,False,2
3,1.7335161217491675,False,-1
4,3.1447802180092523,False,0
5,3.1577751775878027,False,1
6,3.2877247733733093,False,2
7,3.404679409580265,False,-1
8,0.5474373587734939,False,0
9,0.5932480164114432,False,1
10,0.5497278916553914,False,2
11,0.6001196150571356,False,-1
12,6.951361629353943,False,0
13,6.649128515034206,False,1
14,6.731555728030497,False,2
15,7.143691793011957,False,-1
16,1.589485909984726,False,0
17,1.608408361294068,False,1
18,1.5201035885171388,False,2
19,1.589485909984726,False,-1
20,1.770775944399501,False,0
21,1.7374906822867284,False,1
22,1.6243207911033017,False,2
23,1.524465004764984,False,-1
24,1.6906519784145422,False,0
25,1.656007470660146,False,1
26,1.856945615635645,False,2
27,1.7252964861689386,False,-1
28,0.7639904252846469,False,0
29,0.8478037208854944,False,1
30,0.7704376018693275,False,2
31,0.8413565443008137,False,-1
32,3.8963558490873007,False,0
33,3.5628156596712666,False,1
34,3.684103001277097,False,2
35,4.017643190693131,False,-1
36,2.257302222320699,False,0
37,2.398936871564351,False,1
38,2.0891110763438623,False,2
39,2.106815407499319,False,-1
40,0.1373836341539709,False,0
41,0.13576735610510066,False,1
42,0.13630611545472407,False,2
43,0.12930224390961967,False,-1
44,0.344292057867556,False,0
45,0.31979697074654406,False,1
46,0.35926127777484107,False,2
47,0.33748786700060823,False,-1
48,1.897681537696501,False,0
49,2.12297706271983,False,1
50,2.556237687764693,False,2
51,2.088316212716241,False,-1
52,0.7601477020675874,False,0
53,0.8518896661102273,False,1
54,0.8322306738153759,False,2
55,0.8322306738153759,False,-1
56,6.685225312520608,False,0
57,6.8123208507814565,False,1
58,6.5581297742597595,False,2
59,5.3634317146077874,False,-1
60,5.243794161437419,False,0
61,5.836189317750433,False,1
62,5.92395156313014,False,2
63,4.936626302608449,False,-1
64,0.45498438171509814,False,0
65,0.4703425043046373,False,1
66,0.5240959333680245,False,2
67,0.4703425043046373,False,-1
68,2.69380519910123,False,0
69,2.6286324926713616,False,1
70,2.8024263764843442,False,2
71,2.737253670054476,False,-1
72,0.019878148187423977,False,0
73,0.021555629047122205,False,1
74,0.020800762660258,False,2
75,0.021639503090107117,False,-1
76,0.021974044033111196,False,0
77,0.02358190091358275,False,1
78,0.02143809173962068,False,2
79,0.022331345562104876,False,-1
80,2.8358132922221713,False,0
81,2.8358132922221713,False,1
82,2.8813685258321664,False,2
83,2.8358132922221713,False,-1
84,1.475647992060806,False,0
85,1.511786310233724,False,1
86,1.5720168405219201,False,2
87,1.4636018860031668,False,-1
88,2.202865232193608,False,0
89,2.167899117396884,False,1
90,2.281538990486237,False,2
91,2.089225359104255,False,-1
92,1.7367236068168743,False,0
93,1.822842132774736,False,1
94,1.7726063259659834,False,2
95,1.8443717642642012,False,-1
96,6.370281679805604,False,0
97,5.383005552308057,False,1
98,5.994176488377967,False,2
99,5.759110743735693,False,-1
100,0.08392520473432964,False,0
101,0.08298222490585402,False,1
102,0.0788959789824597,False,2
103,0.06852320086922795,False,-1
104,8.559441354712618,False,0
105,8.76486794722572,False,1
106,8.388252527618366,False,2
107,8.525203589293767,False,-1
