mix_id,bandwidth,malicious,layer
0,1.7840770086335183,False,0
1,1.8563068470397337,False,1
2,1.899644750083463,False,2
3,1.682955234864817,False,-1
4,3.326709652108961,False,0
5,3.6125987628370755,False,1
6,3.2487398946376573,False,2
7,2.8069112689669358,False,-1
8,0.5749237533562636,False,0
9,0.5863764177657509,False,1
10,0.5703426875924685,False,2
11,0.5588900231829812,False,-1
12,6.896410154023082,False,0
13,6.6766042526996365,False,1
14,6.566701302037914,False,2
15,7.336021956669971,False,-1
16,1.5831784262149455,False,0
17,1.6777906827616553,False,1
18,1.5011811372077968,False,2
19,1.5453335235962615,False,-1
20,1.5577502668777565,False,0
21,1.6509490007935197,False,1
22,1.8639746783152644,False,2
23,1.5843784765679745,False,-1
24,1.8292300094321279,False,0
25,1.7876566001268521,False,1
26,1.5659317504987154,False,2
27,1.7460831908215766,False,-1
28,0.8703688389318763,False,0
29,0.7639904252846469,False,1
30,0.7575432486999664,False,2
31,0.831685779423793,False,-1
32,4.138930532298962,False,0
33,3.699263918977826,False,1
34,3.7295857543792836,False,2
35,3.593137495072724,False,-1
36,2.2041892288543297,False,0
37,2.0891110763438623,False,1
38,2.1333719042325034,False,2
39,2.4254933682975355,False,-1
40,0.13415107805623042,False,0
41,0.12930224390961967,False,1
42,0.12229837236451528,False,2
43,0.15300765529304994,False,-1
44,0.3497354105611142,False,0
45,0.3415703815207769,False,1
46,0.3279619997868814,False,2
47,0.3415703815207769,False,-1
48,2.2356248252314943,False,0
49,1.897681537696501,False,1
50,2.062320575213549,False,2
51,2.4695855627557206,False,-1
52,0.8355071725311844,False,0
53,0.792912689225673,False,1
54,0.8256776763837588,False,2
55,0.8224011776679502,False,-1
56,5.948071190607689,False,0
57,6.761482635477117,False,1
58,6.100585836520707,False,2
59,6.608967989564099,False,-1
60,5.572902581611316,False,0
61,5.221853600092492,False,1
62,5.48514033623161,False,2
63,5.660664826991022,False,-1
64,0.4895401575415613,False,0
65,0.48570062689417653,False,1
66,0.47226226962832973,False,2
67,0.47226226962832973,False,-1
68,2.661218845886296,False,0
69,2.7263915523161644,False,1
70,2.92190967160577,False,2
71,2.5525976685031817,False,-1
72,0.022897613734880785,False,0
73,0.019626526058469245,False,1
74,0.020129770316378713,False,2
75,0.02122013287518256,False,-1
76,0.024653805500563786,False,0
77,0.01965158409465229,False,1
78,0.021884718650862778,False,2
79,0.023135274002340653,False,-1
80,2.915534951039662,False,0
81,3.0977558854796414,False,1
82,2.7560916334046808,False,2
83,2.6194259325746967,False,-1
84,1.6623626359542143,False,0
85,1.4334866208590689,False,1
86,1.5599707344642808,False,2
87,1.3672330375420532,False,-1
88,2.4214034496731327,False,0
89,2.010551600811626,False,1
90,2.010551600811626,False,2
91,2.299022047884599,False,-1
92,1.7223705191572307,False,0
93,1.7654297821361615,False,1
94,1.7797828697958051,False,2
95,1.9089606587325976,False,-1
96,5.61807129695033,False,0
97,6.417294828734059,False,1
98,5.947163339449512,False,2
99,5.5240449990934195,False,-1
100,0.07921030559195157,False,0
101,0.07292377340211414,False,1
102,0.07921030559195157,False,2
103,0.08298222490585402,False,-1
104,8.08011263884871,False,0
105,8.354014762199515,False,1
106,8.627916885550318,False,2
107,9.175721132251928,False,-1
108,1.423857950826637,False,0
109,1.4465489141864238,False,1
110,1.4125124691467432,False,2
111,1.3898215057869563,False,-1
112,2.414342973492542,False,0
113,2.2965701455172964,False,1
114,2.492858192142706,False,2
115,2.6106310201179523,False,-1
116,3.3057472591689216,False,0
117,3.3057472591689216,False,1
118,3.1345332576980214,False,2
119,3.4242800294180067,False,-1
120,3.1141529802175025,False,0
121,3.189495391029216,False,1
122,3.176938322560597,False,2
123,3.0764817748116453,False,-1
124,0.022253834746043494,False,0
125,0.02163811599812925,False,1
126,0.020318718681170148,False,2
127,0.02374915170526381,False,-1
128,0.24945860662607866,False,0
129,0.21791786325956297,False,1
130,0.233210344891813,False,2
131,0.2551932872381724,False,-1
132,0.42033262784436143,False,0
133,0.486191196262372,False,1
134,0.5094353968804933,False,2
135,0.5210574971895541,False,-1
136,0.3413409355286236,False,0
137,0.3503574885425873,False,1
138,0.292393933452821,False,2
139,0.3039866444707742,False,-1
140,7.434129488202257,False,0
141,6.58451468955057,False,1
142,5.7880008158146135,False,2
143,6.743817464297761,False,-1
144,0.9794043408200851,False,0
145,0.8749825544826495,False,1
146,0.8317735394464694,False,2
147,0.9145908182658147,False,-1
148,0.8888167739774474,False,0
149,0.7945483282525666,False,1
150,0.8652496625462273,False,2
151,0.8181154396837867,False,-1
152,7.788618606287411,False,0
153,8.043983150755851,False,1
154,8.235506559107181,False,2
155,7.852459742404521,False,-1
156,3.0353624112232236,False,0
157,3.3596532671231407,False,1
158,3.372624901359137,False,2
159,3.20399365629118,False,-1
160,0.0832758176220588,False,0
161,0.07315209077388694,False,1
162,0.07478494994294692,False,2
163,0.09535897547310261,False,-1
164,0.057298358004798315,False,0
165,0.04967310123609892,False,1
166,0.05904127383764389,False,2
167,0.051851746027155886,False,-1
168,5.148557683530515,False,0
169,4.964680623404425,False,1
170,5.250711605822787,False,2
171,5.066834545696698,False,-1
172,1.7780908350042308,False,0
173,1.6881484970468184,False,1
174,1.6189620832334244,False,2
175,1.8334399660549463,False,-1
176,1.4471266327134726,False,0
177,1.5479510292549852,False,1
178,1.4471266327134726,False,2
179,1.4886425607011544,False,-1
180,0.3492639062575544,False,0
181,0.32993704978480437,False,1
182,0.3561663549978223,False,2
183,0.3451224370133937,False,-1
184,0.0023967177868375,False,0
185,0.0022816753330693,False,1
186,0.0023967177868375,False,2
187,0.0025117602406057003,False,-1
188,0.03708817082393296,False,0
189,0.030175680204418572,False,1
190,0.03243553290695212,False,2
191,0.03323312797843455,False,-1
192,1.8545587988259926,False,0
193,2.048550304979339,False,1
194,1.9321554012873314,False,2
195,1.9243957410411976,False,-1
196,0.0804513600914283,False,0
197,0.0639700050726982,False,1
198,0.06899821507841247,False,2
199,0.06592542007492042,False,-1
200,2.040395356421087,False,0
201,2.154657496380668,False,1
202,1.991425867866981,False,2
203,1.9751027050156122,False,-1
204,1.0205568505361358,False,0
205,1.1768974744480547,False,1
206,1.1421551135787393,False,2
207,1.0031856701014783,False,-1
208,0.2327250070220243,False,0
209,0.2146909658874763,False,1
210,0.20867961884262695,False,2
211,0.2026682717977776,False,-1
212,9.77968304583381,False,0
213,9.105222146121134,False,1
214,9.92956324576996,False,2
215,8.655581546312684,False,-1
216,0.0061309958562114,False,0
217,0.005606784314602246,False,1
218,0.005150948191463852,False,2
219,0.005903077794642202,False,-1
220,1.9197079254617608,False,0
221,1.8324484743044083,False,1
222,2.102159505154408,False,2
223,2.078361473020584,False,-1
224,2.541877461291127,False,0
225,2.842889265917708,False,1
226,2.8986321927004077,False,2
227,2.865186436630788,False,-1
228,8.299491441881498,False,0
229,7.363912406614856,False,1
230,6.941392842300889,False,2
231,7.575172188771839,False,-1
232,0.09646961374504931,False,0
233,0.09723221938730267,False,1
234,0.09303788835490921,False,2
235,0.09456309963941592,False,-1
236,22.92012494405595,False,0
237,20.45763218147143,False,1
238,26.708575348032138,False,2
239,24.62492762584524,False,-1
240,0.20687573937799597,False,0
241,0.19409577092221242,False,1
242,0.21326572360588772,False,2
243,0.18451079458037478,False,-1
244,0.4061058393632733,False,0
245,0.4044878878120252,False,1
246,0.401251984709529,False,2
247,0.4061058393632733,False,-1
248,0.3325379195793311,False,0
249,0.3123074758026418,False,1
250,0.300927851178254,False,2
251,0.3186294894828572,False,-1
252,1.6521545197643304,False,0
253,1.824668646326068,False,1
254,1.506181028058245,False,2
255,1.6521545197643304,False,-1
256,7.29304989923427,False,0
257,7.953196657354614,False,1
258,7.953196657354614,False,2
259,8.236116696549047,False,-1
260,0.8826091106345394,False,0
261,0.7529066965269546,False,1
262,0.7908683787047843,False,2
263,0.7370893289528591,False,-1
264,0.11680942093388572,False,0
265,0.11680942093388572,False,1
266,0.11589684733283974,False,2
267,0.10677111132237992,False,-1
268,6.000094156842593,False,0
269,5.873509891930303,False,1
270,6.962134570176006,False,2
271,6.4811143635093,False,-1
272,0.951518184745555,False,0
273,1.0963995544393228,False,1
274,1.0024224497730951,False,2
275,0.8653725054681798,False,-1
276,1.6520492260888338,False,0
277,1.7942337906292662,False,1
278,1.7671510164310886,False,2
279,1.5572595163952123,False,-1
280,0.8774346723342464,False,0
281,0.8303692109829841,False,1
282,0.8942437656739829,False,2
283,0.7597710189560908,False,-1
284,0.15645309708726665,False,0
285,0.1601199665502495,False,1
286,0.13872989468284974,False,2
287,0.15584195217676952,False,-1
288,0.7105812860712133,False,0
289,0.6376318764745488,False,1
290,0.6862648162056585,False,2
291,0.667352006310227,False,-1
292,0.33075355579349347,False,0
293,0.34414438801185354,False,1
294,0.3106673074659534,False,2
295,0.35351797056470563,False,-1
296,18.514956069796437,False,0
297,19.054975621832167,False,1
298,19.98072342532199,False,2
299,19.594995173867897,False,-1
300,0.6978654674902982,False,0
301,0.7034708126107023,False,1
302,0.7174841754117123,False,2
303,0.6838521046892883,False,-1
304,6.468323839936015,False,0
305,6.29550602741864,False,1
306,5.826429107728623,False,2
307,6.097999955970212,False,-1
308,11.921889035258978,False,0
309,11.437259399679345,False,1
310,12.261129780164723,False,2
311,12.842685342860282,False,-1
312,0.040894679626146485,False,0
313,0.03801927246493306,False,1
314,0.04105442446843612,False,2
315,0.03977646573011904,False,-1
316,0.08717557510263681,False,0
317,0.08251733826509133,False,1
318,0.07985548864363677,False,2
319,0.08318280067045497,False,-1
320,0.6632781763123561,False,0
321,0.6208283730283654,False,1
322,0.6473595000808595,False,2
323,0.7216466558278435,False,-1
324,2.825093446520486,False,0
325,2.690029218001578,False,1
326,2.802582741767335,False,2
327,2.937646970286243,False,-1
328,0.01681434371098449,False,0
329,0.016055801889436318,False,1
330,0.015170836430963449,False,2
331,0.015170836430963449,False,-1
332,0.49424792877217294,False,0
333,0.47348120907586316,False,1
334,0.5420113840736854,False,2
335,0.5669314477092573,False,-1
336,0.010101546930143401,False,0
337,0.008323105569202663,False,1
338,0.0079318484697957,False,2
339,0.009212326249673032,False,-1
340,0.9815338025966662,False,0
341,0.8366579645750181,False,1
342,0.8402798605255593,False,2
343,0.9634243228439602,False,-1
344,0.4401275229089173,False,0
345,0.4401275229089173,False,1
346,0.39902611999135307,False,2
347,0.4332772890893233,False,-1
348,1.5581793978427936,False,0
349,1.5094862916602063,False,1
350,1.5581793978427936,False,2
351,1.460793185477619,False,-1
352,2.5316837654607003,False,0
353,2.5417301296093537,False,1
354,2.411127395676857,False,2
355,2.5618228579066606,False,-1
356,0.018760780542282644,False,0
357,0.018096028475823808,False,1
358,0.016175633617164956,False,2
359,0.02082889808237679,False,-1
360,3.9968170888755274,False,0
361,4.21421718157587,False,1
362,4.247663349683616,False,2
363,4.264386433737488,False,-1
364,0.1399485545353764,False,0
365,0.138308532411915,False,1
366,0.1312017698769154,False,2
367,0.13721518432960736,False,-1
368,0.7463854393330874,False,0
369,0.7669551167950229,False,1
370,0.7228772365194468,False,2
371,0.7023075590575113,False,-1
372,0.3268510076827646,False,0
373,0.3127515524493904,False,1
374,0.3024974031887546,False,2
375,0.3396686942585593,False,-1
376,8.778396424150234,False,0
377,9.185117493995032,False,1
378,7.998847706947703,False,2
379,7.93106086197357,False,-1
380,0.0003618603574991808,False,0
381,0.0003339117933020896,False,1
382,0.0003736281740032192,False,2
383,0.00040157673820031046,False,-1
384,5.649970967140287,False,0
385,4.893841023582478,False,1
386,5.103877119015203,False,2
387,5.355920433534473,False,-1
388,5.09891153933766,False,0
389,5.4079364811157,False,1
390,5.915620314036766,False,2
391,5.650741792512731,False,-1
392,0.15867118022887364,False,0
393,0.1528185547286283,False,1
